benchmark,outputVar,timeTaken(ms)
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_804.dqdimacs,0,27
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_804.dqdimacs,11,7
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_804.dqdimacs,28,7
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_804.dqdimacs,29,7
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_804.dqdimacs,30,7
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_81.dqdimacs,0,27
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_81.dqdimacs,10,7
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_81.dqdimacs,15,7
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_81.dqdimacs,17,7
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_81.dqdimacs,27,7
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_833.dqdimacs,0,28
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_833.dqdimacs,2,8
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_833.dqdimacs,4,20
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_833.dqdimacs,31,9
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_833.dqdimacs,32,7
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_843.dqdimacs,0,32
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_843.dqdimacs,20,8
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_843.dqdimacs,26,8
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_843.dqdimacs,28,8
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_843.dqdimacs,29,8
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_843.dqdimacs,30,7
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_843.dqdimacs,34,8
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_865.dqdimacs,0,35
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_865.dqdimacs,27,8
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_865.dqdimacs,28,8
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_865.dqdimacs,29,8
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_865.dqdimacs,31,7
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_865.dqdimacs,32,8
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_880.dqdimacs,0,58
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_880.dqdimacs,10,8
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_880.dqdimacs,34,8
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_880.dqdimacs,35,7
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_880.dqdimacs,36,7
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_883.dqdimacs,0,29
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_883.dqdimacs,27,9
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_883.dqdimacs,28,8
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_883.dqdimacs,29,8
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_883.dqdimacs,30,8
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_883.dqdimacs,31,8
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_891.dqdimacs,0,30
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_891.dqdimacs,34,8
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_891.dqdimacs,36,8
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_891.dqdimacs,37,8
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_891.dqdimacs,38,8
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_891.dqdimacs,39,8
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_891.dqdimacs,40,8
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_899.dqdimacs,0,28
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_899.dqdimacs,27,8
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_899.dqdimacs,28,8
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_899.dqdimacs,29,8
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_899.dqdimacs,32,8
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_919.dqdimacs,0,28
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_919.dqdimacs,30,8
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_921.dqdimacs,0,36
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_921.dqdimacs,23,8
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_921.dqdimacs,24,8
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_921.dqdimacs,25,8
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_921.dqdimacs,28,8
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_921.dqdimacs,30,8
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_923.dqdimacs,0,29
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_923.dqdimacs,6,8
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_923.dqdimacs,19,9
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_923.dqdimacs,24,8
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_923.dqdimacs,25,7
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_923.dqdimacs,26,7
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_923.dqdimacs,28,7
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_923.dqdimacs,30,7
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_924.dqdimacs,0,43
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_924.dqdimacs,30,9
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_924.dqdimacs,31,8
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_924.dqdimacs,32,9
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_924.dqdimacs,33,9
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_924.dqdimacs,34,8
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_924.dqdimacs,35,8
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_938.dqdimacs,0,28
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_938.dqdimacs,29,8
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_938.dqdimacs,30,7
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_938.dqdimacs,31,7
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_939.dqdimacs,0,50
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_939.dqdimacs,23,8
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_939.dqdimacs,26,9
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_939.dqdimacs,38,9
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_939.dqdimacs,39,8
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_939.dqdimacs,41,8
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_939.dqdimacs,42,8
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_956.dqdimacs,0,39
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_956.dqdimacs,27,9
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_956.dqdimacs,40,8
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_956.dqdimacs,41,9
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_956.dqdimacs,42,8
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_956.dqdimacs,43,8
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_956.dqdimacs,44,8
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_95.dqdimacs,0,32
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_95.dqdimacs,17,7
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_95.dqdimacs,18,7
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_95.dqdimacs,19,7
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_95.dqdimacs,20,7
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_967.dqdimacs,0,34
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_967.dqdimacs,24,8
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_967.dqdimacs,26,8
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_967.dqdimacs,27,8
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_967.dqdimacs,31,8
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_979.dqdimacs,0,28
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_979.dqdimacs,2,8
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_979.dqdimacs,14,8
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_979.dqdimacs,30,8
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_979.dqdimacs,31,8
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_979.dqdimacs,32,7
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_979.dqdimacs,33,8
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_987.dqdimacs,0,40
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_987.dqdimacs,9,9
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_987.dqdimacs,32,8
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_987.dqdimacs,33,9
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_987.dqdimacs,35,10
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_987.dqdimacs,36,9
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_987.dqdimacs,37,8
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_990.dqdimacs,0,32
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_990.dqdimacs,26,8
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_990.dqdimacs,27,8
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_990.dqdimacs,29,8
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_990.dqdimacs,31,8
./benchmark_tests/afterhqspre/PEC1/pec_look_ahead_arbiter_6_990.dqdimacs,33,8
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_2_30.dqdimacs,21,30
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_2_30.dqdimacs,23,29
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_2_30.dqdimacs,28,29
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_2_30.dqdimacs,29,29
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_2_40.dqdimacs,17,29
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_2_40.dqdimacs,21,29
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_2_46.dqdimacs,31,29
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_2_46.dqdimacs,36,30
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_2_82.dqdimacs,19,30
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_2_82.dqdimacs,21,29
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_2_98.dqdimacs,24,30
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_2_98.dqdimacs,25,30
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_0.dqdimacs,22,30
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_0.dqdimacs,23,30
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_0.dqdimacs,30,30
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_0.dqdimacs,31,30
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_10.dqdimacs,19,30
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_10.dqdimacs,26,31
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_10.dqdimacs,27,31
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_10.dqdimacs,28,31
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_11.dqdimacs,18,30
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_11.dqdimacs,27,30
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_11.dqdimacs,30,30
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_11.dqdimacs,31,30
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_12.dqdimacs,24,32
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_12.dqdimacs,27,32
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_12.dqdimacs,31,31
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_13.dqdimacs,18,30
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_13.dqdimacs,21,29
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_13.dqdimacs,24,29
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_13.dqdimacs,25,29
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_14.dqdimacs,19,29
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_14.dqdimacs,22,29
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_14.dqdimacs,25,29
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_14.dqdimacs,26,29
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_15.dqdimacs,24,30
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_15.dqdimacs,29,30
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_15.dqdimacs,30,30
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_16.dqdimacs,16,31
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_16.dqdimacs,29,31
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_16.dqdimacs,34,31
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_17.dqdimacs,28,31
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_17.dqdimacs,31,30
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_17.dqdimacs,34,31
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_17.dqdimacs,35,30
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_18.dqdimacs,24,30
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_18.dqdimacs,27,29
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_18.dqdimacs,28,29
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_19.dqdimacs,22,30
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_19.dqdimacs,25,30
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_19.dqdimacs,28,30
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_19.dqdimacs,29,29
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_1.dqdimacs,21,31
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_1.dqdimacs,26,31
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_1.dqdimacs,31,31
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_1.dqdimacs,32,31
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_20.dqdimacs,15,31
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_20.dqdimacs,28,30
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_20.dqdimacs,29,30
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_20.dqdimacs,30,30
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_21.dqdimacs,16,31
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_21.dqdimacs,25,31
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_21.dqdimacs,28,30
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_21.dqdimacs,29,30
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_22.dqdimacs,27,30
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_22.dqdimacs,28,30
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_22.dqdimacs,29,30
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_23.dqdimacs,23,31
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_23.dqdimacs,29,30
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_23.dqdimacs,32,30
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_23.dqdimacs,33,31
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_24.dqdimacs,16,30
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_24.dqdimacs,17,30
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_24.dqdimacs,20,31
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_24.dqdimacs,23,30
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_25.dqdimacs,21,30
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_25.dqdimacs,24,30
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_25.dqdimacs,31,30
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_25.dqdimacs,32,30
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_26.dqdimacs,20,31
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_26.dqdimacs,27,31
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_26.dqdimacs,28,30
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_27.dqdimacs,18,30
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_27.dqdimacs,21,31
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_27.dqdimacs,24,31
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_27.dqdimacs,25,31
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_28.dqdimacs,27,31
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_28.dqdimacs,28,31
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_28.dqdimacs,29,31
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_29.dqdimacs,18,31
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_29.dqdimacs,21,31
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_29.dqdimacs,24,31
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_29.dqdimacs,29,31
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_2.dqdimacs,18,30
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_2.dqdimacs,23,30
./benchmark_tests/afterhqspre/PEC1/pec_adder_3_bit_4_2.dqdimacs,26,30
